index,dish_name,dish_description,difficulty,rating,reviews_for_rating,image_count,author,author_type,author_group,prep_time,bake_time,rest_time,total_steps,ingredient,ingredient_quantity,ingredient_unit,calories,protein,protein_u,fat,fat_u,carb,carb_u,servings,utensils
117,"Pumpkin gnocchi with sage butter, walnuts, and smoked bacon",,Medium,5.0,34.0,45,Enikö Gruber,Contributor,,60,30,0,7.0,ground nutmeg,"['1.0', '20.0', '70.0', '150.0', '300.0', '200.0', '8.0', '50.0', '1.0', '1.0', '2.0', '1.0', '50.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['kg', 'leaves', 'g', 'g', 'g', 'g', 'tbsp', 'g', 'tbsp', 'cloves', 'tbsp', 'g', '', '', '', '', '', '']",983.0,15.0,g,66.0,g,82.0,g,4,"['baking sheet', 'oven', 'cutting board', 'knife', 'peeler', 'potato masher', 'pot', 'large bowl', 'colander', 'garlic press', 'immersion blender', 'rubber spatula', 'slotted spoon', 'large frying pan', 'cooking spoon', 'grater']"
117,"Pumpkin gnocchi with sage butter, walnuts, and smoked bacon",,Medium,5.0,34.0,45,Enikö Gruber,Contributor,,60,30,0,7.0,flour,"['1.0', '20.0', '70.0', '150.0', '300.0', '200.0', '8.0', '50.0', '1.0', '1.0', '2.0', '1.0', '50.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['kg', 'leaves', 'g', 'g', 'g', 'g', 'tbsp', 'g', 'tbsp', 'cloves', 'tbsp', 'g', '', '', '', '', '', '']",983.0,15.0,g,66.0,g,82.0,g,4,"['baking sheet', 'oven', 'cutting board', 'knife', 'peeler', 'potato masher', 'pot', 'large bowl', 'colander', 'garlic press', 'immersion blender', 'rubber spatula', 'slotted spoon', 'large frying pan', 'cooking spoon', 'grater']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,carrots,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,ricotta cheese,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,mint,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,langnese acacia honey,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,chili flakes,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,egg,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,starch,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,flour,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,olive oil,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,pine nuts,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,pecino cheese,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,lemon juice,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,salt,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,pepper,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,olive oil,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,flour,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
118,Carrot-ricotta gnocchi with mint pesto and hot honey,A great comfort food for cold winter days. The gnocchi made of roasted carrots and ricotta chime perfectly with the mint pesto and hot honey.,Medium,4.0,15.0,14,Kristin Bothor,Managing Editor at Kitchen Stories,,45,45,0,7.0,ricotta cheese,"['800.0', '150.0', '120.0', '150.0', '0.5', '1.0', '2.0', '200.0', '100.0', '30.0', '25.0', '2.0', '0.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tsp', 'tbsp', 'g', 'ml', 'g', 'g', 'tsp', '', '', '', '', '', '']",728.0,15.0,g,34.0,g,96.0,g,4,"['oven', 'peeler', '1 baking sheet', '1 saucepan (small)', '1 food processor', '1 bowl (large)', '1 rubber spatula', 'cutting board', 'knife', '1 pot (large)', '1 slotted spoon']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,pasta dough,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,ricotta cheese,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,egg yolks,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,mushrooms eg chanterelle,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,pine nuts,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,butter,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,allpurpose flour,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,vegetable sck,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,heavy cream,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,rosemary,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,thyme,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,garlic,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,nutmeg,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,salt,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,pepper,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
119,Homemade tortellini with mushroom and ricotta filling,,Hard,4.5,21.0,8,Alex Hiller,Contributor,,50,0,0,12.0,flour wk surface,"['300.0', '500.0', '5.0', '250.0', '50.0', '4.0', '4.0', '500.0', '250.0', '2.0', '2.0', '1.0', '0.25', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'g', 'tbsp', 'tbsp', 'ml', 'ml', 'sprigs', 'sprigs', 'clove', 'tsp', '', '', '', '']",964.0,37.0,g,57.0,g,159.0,g,4,"['small frying pan', 'cooking spoon', 'cutting board', 'knife', 'large bowl', 'pasta machine', 'circular cutter', 'brush', 'large saucepan', 'sieve', 'small saucepan', 'cooking tongs']"
120,Pasta with mini meatballs,,Easy,4.5,67.0,41,Alex Hiller,Contributor,,45,0,0,4.0,tagliatelle,"['300.0', '200.0', '200.0', '3.0', '3.0', '3.0', '1.0', '0.5', '45.0', '5.0', '800.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'cloves', 'tbsp', 'tsp', 'tbsp', 'g', 'tbsp', 'g', '', '', '', '', '']",465.0,18.0,g,25.0,g,42.0,g,4,"['large frying pan', 'cutting board', 'knife', 'large mixing bowl', 'large saucepan', 'colander']"
120,Pasta with mini meatballs,,Easy,4.5,67.0,41,Alex Hiller,Contributor,,45,0,0,4.0,ground pk,"['300.0', '200.0', '200.0', '3.0', '3.0', '3.0', '1.0', '0.5', '45.0', '5.0', '800.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'cloves', 'tbsp', 'tsp', 'tbsp', 'g', 'tbsp', 'g', '', '', '', '', '']",465.0,18.0,g,25.0,g,42.0,g,4,"['large frying pan', 'cutting board', 'knife', 'large mixing bowl', 'large saucepan', 'colander']"
120,Pasta with mini meatballs,,Easy,4.5,67.0,41,Alex Hiller,Contributor,,45,0,0,4.0,ground beef,"['300.0', '200.0', '200.0', '3.0', '3.0', '3.0', '1.0', '0.5', '45.0', '5.0', '800.0', '0.0', '0.0', '0.0', '0.0']","['g', 'g', 'g', 'cloves', 'tbsp', 'tsp', 'tbsp', 'g', 'tbsp', 'g', '', '', '', '', '']",465.0,18.0,g,25.0,g,42.0,g,4,"['large frying pan', 'cutting board', 'knife', 'large mixing bowl', 'large saucepan', 'colander']"
